codigo_linha;nome_linha;origem;destino;via;sentido;horario;dias_semana;segunda;terca;quarta;quinta;sexta;sabado;domingo;area;extensao_km;observacoes
8;;;;;IDA (Origem -> Destino);09:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:10;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:15;Fim de Semana (Sáb e Dom);Não;Não;Não;Não;Não;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:20;Domingo;Não;Não;Não;Não;Não;Não;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:25;Domingo;Não;Não;Não;Não;Não;Não;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:45;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:50;Segunda, Terça, Quarta, Quinta, Sexta, Sábado;Sim;Sim;Sim;Sim;Sim;Sim;Não;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);10:55;Segunda, Terça, Quarta, Quinta, Sexta, Sábado;Sim;Sim;Sim;Sim;Sim;Sim;Não;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:10;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:20;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:25;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:35;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);11:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:20;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:25;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:35;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);12:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:05;Sábado;Não;Não;Não;Não;Não;Sim;Não;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:40;Segunda, Terça, Quarta, Quinta, Sexta, Domingo;Sim;Sim;Sim;Sim;Sim;Não;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);13:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:00;Segunda a Sexta;Sim;Sim;Sim;Sim;Sim;Não;Não;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:10;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:25;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:35;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
8;;;;;IDA (Origem -> Destino);14:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;METROPOLITANA;033 km;TARIFA R$ 5,50 Portaria ARSAL nº 28/2019. Os veículos complementares, irão realizar uma extensão de linha do terminal da Poeira ao povoado Tucanduba em Marechal Deodoro, com veículos de 30 em 30 minutos. | Seccionamentos: OS VEÍCULOS COM SAÍDA NA ORIGEM E NO DESTINO DEVERÃO ENTRAR NO RESIDENCIAL DENISON AMORIM NO INTERVALO DE 20 EM 20 MIN A PARTIR DO HORÁRIO DE 05:00
